ID,Category,AboutProduct,Price,Reviews,Color,ProdTitle,Stars,Size
AM2712,Beauty,"✔ SAVE 50% OR MORE - Stop paying for the name! Before you spend more money on another expensive makeup brush, try Beauty Junkees professional quality makeup brushes and sponges. Our brushes are ½ the price of the brushes we've been compared to. You know - the big, $$$ brands!,✔ BRISTLE PERFECTION - The key to great makeup brushes are the bristles. Our high quality synthetic bristles are soft, yet just the right density to pick up and distribute product evenly, and doesn't splay when you push down hard on it. Applies and blends like a dream! Synthetic bristles use less product to achieve the desired look. You will find yourself asking, ""Where have you been all my life?!"",✔ UNIQUE VERSATILITY - Looking for medium to heavy buildable coverage? Most commonly used for foundation application to set the canvas. Easily stipple, swirl and the brush does the rest, buffing out your foundation with zero lines and smooth, streak free coverage every time. The flat top gives all over, even coverage for even the most problematic skin type (redness, uneven skin tones, large pores, acneic, dermatitis).,✔ GET A SWEET DEAL - Buy Any 1 Kabuki Brush for $11.97, or get the set of 5 Brushes with a FREE Brush Holder for ONLY $39.97 (Value $84.85). Brush Holder measures 3.5"" DIA X 8.75"" H. This is a limited time offer.,✔ BUY TODAY WITH BEAUTY JUNKEES RISK FREE PROMISE - Buying a good brush online can be a daunting process. Try just one or the set. Be sure to read the follow up emails about how the pros recommend using each brush. Feel free to use different products and makeup techniques and see the difference a pro quality brush can make! If you're not completely satisfied with your purchase, just return it for a no questions asked FULL REFUND!",$11.97 ,"3,257 customer reviews","1 pc Flat Kabuki,Black,1 pc Flat Kabuki,Black,1 pc Flat Kabuki,Black","Premium Foundation Makeup Brush - Flat Top Kabuki Great for Blending Liquid, Cream & Mineral Cosmetics or Translucent Powder",4.7 out of 5 stars, 1.6 ounces 
AM2713,Beauty,NARS - Accessories - N12 Cream Blending Brush -N12 Cream Blending Brush - NARS,$24.47 ,,,NARS Cream Blending Brush No. 12,, 0.8 ounces 
AM2714,Beauty,"TOP QUALITY MAKEUP BRUSH - Ultimate kabuki face brush made with a real wooden handle, soft synthetic hairs, with a silver aluminum ferrule - This specific brush is meaningfully designed with long, sleek bristles for flawless strokes during application,PERFECT FOR ON-THE-GO - This small designer travel brush is the perfect size to fit into your makeup storage case,BE AN ARTIST - This professional cosmetic brush comes with everything you need for natural airbrushed looking skin - Get a studio look! Use this magnificent kabuki brush when applying all basic liquid or cream concealers, compact powder, cover up, bronzer, and primer,Everyday use for LUMINOUS BEAUTY - Best for all small or big contouring, stippling, and blending tricks and trendy techniques. The Kabuki Brush works great with Clinique, Ulta, MAC, Sephora, Loreal, Revlon, Sally, Bobbi Brown, Mary Kay, and Bare Minerals makeup supply palettes,Satisfaction Guaranteed!",$5.99 ,6 customer reviews,,"Kabuki Foundation Makeup Brush - Bamboo Handle Makeup Applicator. Our Amazing and Top Selling Kabuki Makeup Brush Works with Powder, Foundation, Primer, Concealer, Bronzer, and Cheek Blushes. Highlight Your Beauty! Satisfaction Guaranteed",4.6 out of 5 stars, 0.8 ounces 
AM2715,Beauty,"Image shown above may not be true representation. See product description! (Below),Women",$30.00 ,25 customer reviews,"Heather,Heather,Heather",Bobbi Brown Long-Wear Cream Shadow - Heather 30,4.3 out of 5 stars, 0.8 ounces 
AM2716,Beauty,"Ophthalmologist-tested. Safe for contact lens wearers.,Fragrance-free.,0.12 oz.",$39.99 ,1 customer review,,Bobbi Brown Long-Wear Cream Shadow Smoky Topaz 0.12 oz,5.0 out of 5 stars, 0.3 ounces 
AM2717,Beauty,Beauty Express For Brows and Eyes,$80.85 ,,,Beauty Express For Brows and Eyes,, 4.8 ounces 
AM2718,Beauty,"Brush your way to beautiful with 3 essential brushes perfect to pair with the Color Pop Makeup Kits.,EXCLUSIVE FEATURES:   SigmaTechTM Fibers - Sigma Beauty's exclusive selection of high performance synthetic fibers engineered to outperform traditional animal hair. Features technologically advanced filaments with specialized tips developed to hold and deliver cream and powder products without any absorption into the bristles. Built to last, SigmaTechTM fibers are antibacterial, hypoallergenic, and will maintain its original shape and color even after multiple washes.  Ferrules - The patented 3-ring brush ferrule is made with high performance SigmaAlloyTM for durability and strength. Patent No. D718060.  Handles - Each brush handle is made from a lightweight, sustainable source of wood which receives 8 coats of paint, making them scratch resistant and guaranteed to last.",$29.00 ,6 customer reviews,,Color Pop Brush Kit,5.0 out of 5 stars, 0.3 ounces 
AM2719,,"100% Brand new and High Quality,Pro 12 Pcs Goat Hair Makeup Brushes Set with Flower ( rose) Pattern Case,Material: artificial leather,Goat hair, aluminum and wood,Rose Pattern Case, easy to collect and carry brushes. Package Including: 12Pcs,The brushes are perfect for liquids, powders, or creams to produce a beautiful face and eye makeup application. The set includes eye shadow brush, foundation brush, powder brush, and eyelash brush for daily use.",$9.99 ,,"7.2 oz,Rose,7.2 oz,Rose,7.2 oz,Rose",GroovyApple® GroovyApple® 2015 HOT Professional Eye Lip Powder Face Makeup Brush Set Foundation Blending Blush Cosmetics Brushes Kit with with Flower (Rose Flower) Pattern bag(12 Pcs),, 7.2 ounces 
AM2720,Beauty,"A double-ended contouring brush to buff on instant dimension while creating the illusion of a slimmer appearance.  Product Performance: Through thick and thin, tarte's newest contouring essential is engineered to apply your favorite bronzer, blush and highlighter formulas and create a seamless, natural-looking contour. The versatile, durable design allows you to add instant warmth and dimension using the large, fluffy brush to buff and blend your favorite powder cheek formulas - it's as easy as bronze & glowTM! Flip the 2-in-1 tool over and easily master the ""tarte of contouring"" using the smaller, precision end to target, sculpt and highlight around the cheekbones for a seamless, camera-ready contour.",$18.46 ,,,Tarte Bronze & Glow Double-Ended Contour Brush In Box,, 4 pounds 
AM2721,Beauty,"This color combination is great for Light/Medium Complexion,Duo Contour pan allows to alter your facial structure easily,Achieve a symmetrical look with using SHANY Contour palette,Contour, Conceal, Blush at the same time within one palette,Designed in U.S.A - Not Tested on Animals - member of PETA",$15.99 ,11 customer reviews,,"SHANY Cosmetics Amber Peach Contour and Blush Palette for Light and Medium Complexion, 11 Ounce",2.6 out of 5 stars, 8 ounces 
AM2722,Beauty,,$34.00 ,1 customer review,"Club Remix,Club Remix,Club Remix",ARDENCY INN MODSTER Long Play Lip Vinyl 0.28 oz (Club Remix),5.0 out of 5 stars,
AM2723,Beauty,,$34.00 ,1 customer review,"Dubstep Remix,Dubstep Remix,Dubstep Remix",ARDENCY INN MODSTER Long Play Lip Vinyl 0.28 oz (Dubstep Remix),5.0 out of 5 stars,
AM2724,Beauty,,$44.89 ,1 customer review,"Original Mix,Original Mix,Original Mix",ARDENCY INN MODSTER Long Play Lip Vinyl 0.28 oz (Original Mix),5.0 out of 5 stars, 17 pounds 
AM2725,Beauty,"This color combination is great for Medium/Dark Complexion,Duo Contour pan allows to alter your facial structure easily,Achieve a symmetrical look with using SHANY Contour palette,Contour, Conceal, Blush at the same time within one palette,Designed in U.S.A - Not Tested on Animals - member of PETA",$16.99 ,14 customer reviews,,"SHANY Cosmetics Rosebud Contour and Blush Palette for Medium and Dark Complexion, 11 Ounce",3.6 out of 5 stars, 2.4 ounces 
AM2726,Beauty,,$34.00 ,1 customer review,"Studio Mix,Studio Mix,Studio Mix",ARDENCY INN MODSTER Long Play Lip Vinyl 0.28 oz (Studio Mix),5.0 out of 5 stars,
AM2727,Beauty,Buxom Buxom True Hue Blush - Euphoria,$48.00 ,,,Buxom Buxom True Hue Blush - Euphoria,,
AM2728,Beauty,"Benefit Cosmetics Do the Hoola Beyond Bronze Kit,- 0.23 oz dew the hoola liquid bronze (mini size),- 0.1 oz They're real! mascara in Black (mini size),- 0.05 Benebalm (mini size) - 0.22 oz Ultra plus lip gloss in hoola (mini size),- 0.1 oz hoola bronzing powder (mini size) - Tips and Tricks",$49.85 ,,,Benefit Cosmetics Do the Hoola Beyond Bronze Kit,, 1 pounds 
AM2729,Beauty,Buxom Buxom True Hue Blush-Breathless,$48.00 ,,,Buxom Buxom True Hue Blush Breathless,,
AM2730,,,$15.47 ,,,November's Chopin Unique Metal Pendant Wood Beads Leather Adjustable Wrap Bracelet,,
AM2731,,Buxom Buxom True Hue Blush-Breathless,$45.00 ,,,Buxom Buxom True Hue Blush Breathless 0.17 oz,, 17 pounds 
AM2732,Beauty,"The Collagen Booster, Maxi lip our formula is proven to stimulate and increase collagen to plump lips up to 40% fuller and decrease lines by 30%, while increasing lip moisture up to 60%, long term!,The Botanical Cocktail of Avocado Oil and Jojoba hydrates, moisturizes and soothes lips for fuller, sexier and more kissable lips,Instant Blood Vessel Dilators technology found in the original ""Lip Injection"" dilates blood vessels filling lips with a lasting rush of blood and oxygen for up to a 20% plumper pout!",$28.00 ,77 customer reviews,,"Too Faced Cosmetics Lip Injection Extreme, 0.14 oz",3.7 out of 5 stars, 0.2 ounces 
AM2733,Beauty,Highest Quality Lip Treatment available,$24.50 ,3 customer reviews,,Too Faced Lip Injection - Extreme,2.0 out of 5 stars, 1 pounds 
AM2734,Beauty,"Our contouring products have always been a best-kept secret of beauty insiders. We've made it easy to put your best face forward with three shades that mimic perfect lighting:,Contour: A darker shade that sculpts by creating shadows •    Highlight: A light shade that pulls features forward •    Bronze: A transition shade that eliminates harsh lines by blending the contour and highlight shades,Includes: 3 sticks to contour, bronze and highlight",$48.74 ,4 customer reviews,,Smashbox Cosmetics Step-by-step Contour Stick Trio,4.5 out of 5 stars, 2.9 ounces 
AM2735,Beauty,"Smashbox Step-By-Step Contour Stick Trio,COLOR Contour/ Bronze/ Highlight,SIZE 3 x 0.12 oz",$55.00 ,,,Smashbox Cosmetics Step-by-step Contour Stick Trio by N/A,,
AM2736,Beauty,Buxom Buxom True Hue Blush- Indulgence,$48.00 ,,,Buxom Buxom True Hue Blush - Indulgence 0.17 oz.,,
AM2737,Beauty,Buxom Buxom True Hue Blush - Luvitate,$24.98 ,,,Buxom Buxom True Hue Blush - Luvitate,, 0.3 ounces 
AM2738,Beauty,Too Faced Lip Injection Original- Pale Pink Diamond (Unboxed),$90.78 ,1 customer review,,Too Faced Lip Injection Original- Pale Pink Diamond (Unboxed),4.0 out of 5 stars,
AM2739,Beauty,Rendezvous shade,$44.02 ,,,Buxom Buxom True Hue Blush Rendezvous,,
AM2740,Beauty,,$25.00 ,,,Buxom Buxom True Hue Blush Seduction,,
AM2741,Beauty,Buxom Buxom True Hue Blush - Rendezvous,$48.00 ,,,Buxom Buxom True Hue Blush - Rendezvous,,
AM2742,Beauty,Christian Dior 4.4g/0.15oz 5 Color Designer All In One Artistry Palette - No. 508 Nude Pink Design,$80.46 ,,,Christian Dior 5 Color Designer All In One Artistry Palette - No. 508 Nude Pink Design --4.4G/0.15Oz,, 4 ounces 
AM2743,Beauty,Buxom Passport Collection the Day Tripper Edition,$49.37 ,,,Buxom Passport Collection the Day Tripper Edition,, 10.4 ounces 
AM2744,Beauty,"Christian Dior 5 Color Designer All in One Artistry Palette for Women, No. 508 Nude Pink Design, 0.15 Ounce",$89.42 ,,,"Christian Dior 5 Color Designer All in One Artistry Palette for Women, No. 508 Nude Pink Design, 0.15 Ounce",,
AM2745,,Makeup - Christian Dior - 5 Color Designer All In One Artistry Palette - No. 508 Nude Pink Design 4.4g/0.15oz,$78.46 ,,,Makeup - Christian Dior - 5 Color Designer All In One Artistry Palette - No. 508 Nude Pink Design 4.4g/0.15oz,,
AM2746,Beauty,"Christian Dior 5 Couleurs Eyeshadow Nude Pink Design,Eyes / Eye Shadow,New in Box",$57.99 ,5 customer reviews,,"Christian Dior 5 Color Designer All in One Artistry Palette for Women, No. 508 Nude Pink Design, 0.15 Ounce",5.0 out of 5 stars, 3.2 ounces 
AM2747,Beauty,"Christian Dior 5 Couleurs Eyeshadow Nude Pink Design,Eyes / Eye Shadow,New in Box",$60.17 ,,,Christian Dior 5 Color Designer All In One Artistry Palette,, 2 pounds 
AM2748,Beauty,Buxom Buxom True Hue Blush-Shangri-La-La,$44.00 ,,,Buxom Buxom True Hue Blush Shangri-La-La,,
AM2749,,,$91.01 ,,,"Christian Dior Eye Care, 4.4g/0.15oz 5 Color Designer All In One Artistry Palette - No. 508 Nude Pink Design for Women",,
AM2750,Beauty,,$48.00 ,,,Buxom Buxom True Hue(TM) Blush Shangri-La-La 0.17 oz,,
AM2751,Beauty,Buxom Buxom True Hue Blush- Tryst,$48.00 ,,,Buxom Buxom True Hue Blush- Tryst,,
AM2752,,"The lightest shade in the palette,A pure colour with an iridescent finish,A darker shade with satiny effects",$61.88 ,,"508/Nude Pink,0.2 Ounce,508/Nude Pink,0.2 Ounce,508/Nude Pink,0.2 Ounce","Christian Dior 5 Couleurs Designer All-in-one Professional Eye Palette, 508/Nude Pink, 0.2 Ounce",, 1.6 ounces 
AM2753,Beauty,"Haloxyl and Actinidia extract makes the skin around the eyes look brighter,Covers blemishes around the eyes,9g",$7.80 ,65 customer reviews,,TONYMOLY Panda's Dream Brightening Eye Base,4.3 out of 5 stars, 1.6 ounces 
AM2754,"Health & Personal Care,Health & Personal Care","Silky type eye base for bright eyes with flower scent,Brightens, moisturizes, clears, and covers dark and blemished skin,Contains haloxyl gooseberry extract",$9.90 ,"1 customer review,1 customer review",,Tonymoly Panda's Dream Brightening Eye Base,"5.0 out of 5 stars,5.0 out of 5 stars"," 1.6 ounces , 1.6 ounces "
AM2755,Beauty,"A portable stick-type under eye concealer that brighten up eye area with its speedy coverage.Size: 9 g / 0.3 oz [How to Use]Dot concealer onto under eye area,over blemish or over redness.Then use fingertips to gently smooth into skin.",$8.40 ,54 customer reviews,"Panda's Dream Brightening Eye Base 9g,Panda's Dream Brightening Eye Base 9g,Panda's Dream Brightening Eye Base 9g",TONYMOLY Panda's Dream Brightening Eye base,4.1 out of 5 stars, 1.6 ounces 
AM2756,Beauty,Benefit Cosmetics Stay Flawless 15 - Hour Primer 0.54 oz [Misc.],$43.95 ,26 customer reviews,,Benefit Cosmetics Stay Flawless 15 - Hour Primer 0.54 oz,3.8 out of 5 stars, 0.8 ounces 
AM2757,Beauty,"Benefit Stay Flawless Foundation Primer Stick 15-hour 0.04 Oz. (Deluxe Sample) New,item is brand new in box",$14.98 ,4 customer reviews,,Benefit Stay Flawless 15-Hour Primer Stick 0.04 Oz. (Deluxe Sample),3.0 out of 5 stars, 2.4 ounces 
AM2758,Beauty,"0.04 oz. TRIAL SIZE/MINI SIZE/TRAVEL SIZE,15-hour primer stick",$11.50 ,7 customer reviews,,Benefit Stay Flawless 15-Hour Primer Stick 0.04 Oz. (Travel size/Trial Size),3.1 out of 5 stars, 2.7 ounces 
AM2759,Beauty,,$49.00 ,,,Benefit Cosmetics Stay Flawless 15 - Hour Primer,,
AM2760,Beauty,"Benefit Cosmetics ""The Flawless Four"" Set in IVORY,Fakeup in 01 Light mini (.01 oz),Hello Flawless in ""I Love Me"" Ivory mini (.14 oz),Stay Flawless mini (.04 oz),Hello Flawless Oxygen Wow in Ivory ""I'm Pure 4 Sure"" mini (.17 oz) + mini applicator brush",$35.89 ,1 customer review,,Benefit Cosmetics The Flawless Four (Ivory),4.0 out of 5 stars, 3.2 ounces 
AM2761,,"100% Authentic,Brand New & UnBox,This invisible stick primer glides directly onto skin for optimal wear and a natural-looking finish. Go longer. Stay flawless",$35.76 ,,,The Best Benefit Cosmetics Stay Flawless 15 - Hour Primer 0.04oz Mini New & Unbox,,
AM2762,,,$47.27 ,,,New Benefit Cosmetics Stay Flawless 15 - Hour Primer 0.54 oz,,
AM2763,Beauty,"•5 sources of Vitamin C brightens, boosts collagen, firms and provides antioxidant defense,•Tripeptide-5 rebuilds and strengthens skin and reduces the appearance of fine lines,•Ferulic Acid provides antioxidant protection and environmental defense,•Sodium Hyaluronate and Ceramides nourish and replenish moisture,•Broad spectrum SPF 15 provides UVA/UVB defense",$14.95 ,1 customer review,,Ole Henriksen Perfect Truth(TM) CC Eye Creme Broad Spectrum SPF 15 0.25 oz,5.0 out of 5 stars, 0.3 ounces 
AM2764,Beauty,This beauty product is 100% original.,$16.25 ,,,Shiseido Lacquer Gloss - # BR301 (Mocha) 7.5ml/0.25oz,, 0.3 ounces 
AM2765,Beauty,Shiseido - Lip Color - Lacquer Gloss -Lacquer Gloss - # BE102 (Debut) 7.5ml/0.25oz Shiseido,$22.81 ,1 customer review,,Shiseido Lacquer Gloss BE102,5.0 out of 5 stars, 1 ounces 
AM2766,,Shiseido Lacquer Gloss - # BR301 (Mocha) - 7.5ml/0.25oz,$9.99 ,,,Shiseido Lip Care 0.25 Oz Lacquer Gloss - # Br301 (Mocha) For Women,, 2 pounds 
AM2767,,This beauty product is 100% original.,$26.32 ,,,Shiseido Lacquer Gloss - # BE102 (Debut) - 7.5ml/0.25oz,," 2 pounds , 2 pounds "
AM2768,Beauty,Shiseido - Lip Color - Lacquer Gloss -Lacquer Gloss - # OR303 (In The Flesh) 7.5ml/0.25oz Shiseido,$22.88 ,,,Shiseido Lacquer Gloss - # OR303 (In The Flesh) 7.5ml/0.25oz,, 1.4 ounces 
AM2769,,Shiseido Lacquer Gloss - # OR303 (In The Flesh) - 7.5ml/0.25oz,$26.32 ,,,Shiseido Lip Care 0.25 Oz Lacquer Gloss - # Or303 (In The Flesh) For Women,, 2 pounds 
AM2770,,Shiseido Lacquer Gloss - # RD305 (Lust) - 7.5ml/0.25oz,$26.32 ,,,Shiseido Lip Care 0.25 Oz Lacquer Gloss - # Rd305 (Lust) For Women,," 2 pounds , 2 pounds "
AM2771,,"7.5ml/0.25oz,new",$25.30 ,,,Shiseido Lacquer Gloss - # RD305 (Lust) 7.5ml/0.25oz by Shiseido,,
AM2772,Beauty,Shiseido Lacquer Gloss - # VI708 (Phantom) - 7.5ml/0.25oz,$23.11 ,,,Shiseido Lip Care 0.25 Oz Lacquer Gloss - # Vi708 (Phantom) For Women,, 2 pounds 
AM2773,Beauty,"Color: Energy (personalized shade of pink),Full Size: .27 oz,High-gloss, hydrating lip color that imparts a custom shade of pink in a sweet vanilla glossy finish,NO parabens • mineral oil • phthalates • triclosan • sodium lauryl sulfate,Gluten-free, cruelty-free, dermatologist tested",$33.49 ,,,Tarte LipSurgence Skintuitive Lip Gloss Energy (.27 oz) by Tarte Cosmetics,, 3 ounces 
AM2774,Beauty,This beauty product is 100% original.,$5.00 ,1 customer review,,Shiseido Lacquer Gloss - # VI207 (Nebula) 7.5ml/0.25oz,5.0 out of 5 stars, 1.6 ounces 
AM2775,Beauty,Tarte Lipsurgence Skintuitive Lip Gloss Energy (.05 oz) Mini,$1.00 ,1 customer review,,Tarte Lipsurgence Skintuitive Lip Gloss Energy (.05 oz) Mini,4.0 out of 5 stars, 0.3 ounces 
AM2776,Beauty,"Color: Energy (customized shade of sheer pink that complements every skin tone),Lip tint that delivers a personalized shade of pink,Made with proprietary blend of plant bionutrients, vitamins, and essential oils,FREE OF parabens • mineral oil • phthalates • triclosan • sodium lauryl sulfate • gluten,Full Size: .10 oz   |  Cruelty-Free",$35.40 ,16 customer reviews,,Tarte Lipsurgence Skintuitive Lip Tint - Energy (.10 oz),4.1 out of 5 stars, 0.3 ounces 
