pairId:INTEGER,walmart.id:TEXT,amazon.id:TEXT
33040,141,928
33041,431,12202
33042,880,8287
33043,2305,5716
33044,1797,4565
33045,1503,7666
33046,2529,18466
33047,32,4179
33048,1785,9444
33049,1989,19146
33050,1731,14736
33051,529,19656
33052,85,9604
33053,1097,14830
33054,1828,5744
33055,2081,6181
33056,505,7500
33057,1033,14230
33058,2396,11617
33059,637,8863
33060,689,14755
33061,782,13500
33062,819,18844
33063,227,3826
33064,1997,6744
33065,1343,15300
33066,75,4872
33067,575,11101
33068,919,10114
33069,721,21856
33070,2034,8617
33071,632,4378
33072,1928,5217
33073,1807,1070
33074,151,8594
33075,1447,21514
33076,846,2217
33077,1075,21580
33078,890,8764
33079,316,17909
33080,2521,14027
33081,1662,14474
33082,2252,7932
33083,1533,19011
33084,1980,955
33085,1368,1688
33086,1658,16196
33087,2124,632
33088,1792,17787
33089,652,305
33090,1662,6384
33091,671,8591
33092,1354,3737
33093,123,18788
33094,2168,18773
33095,1406,1262
33096,1335,7154
33097,508,1896
33098,390,14972
33099,731,22070
33100,899,1662
33101,16,5890
33102,2134,14916
33103,566,17703
33104,91,2842
33105,1052,20035
33106,524,14092
33107,1709,20829
33108,2135,14409
33109,1118,16960
33110,1466,8842
33111,2498,20325
33112,1361,8480
33113,2432,21444
33114,1391,6754
33115,2243,7437
33116,1362,2019
33117,817,11999
33118,2281,6748
33119,592,10583
33120,1455,8551
33121,133,7105
33122,1213,2864
33123,1973,13847
33124,2116,9289
33125,2498,13580
33126,743,7871
33127,441,769
33128,610,13097
33129,2396,872
33130,2508,1090
33131,1947,6436
33132,1532,16922
33133,917,16006
33134,1229,3510
33135,2120,10756
33136,913,15720
33137,1994,12224
33138,1430,15802
33139,1696,18489
33140,1960,17887
33141,2260,4738
33142,201,17887
33143,790,3053
33144,2476,10345
33145,317,19628
33146,2393,12139
33147,277,18992
33148,886,16675
33149,1045,19605
33150,1777,13180
33151,1439,3464
33152,177,7368
33153,901,21182
33154,558,19828
33155,1679,11015
33156,1136,6749
33157,548,13560
33158,1275,7685
33159,585,2215
33160,1510,20732
33161,350,2036
33162,2439,12998
33163,684,5088
33164,1193,689
33165,1733,4804
33166,1662,3262
33167,1075,13622
33168,1192,5980
33169,776,21302
33170,966,8773
33171,2205,18444
33172,2476,14393
33173,1349,6600
33174,1186,15004
33175,717,13738
33176,1622,17101
33177,1574,14556
33178,2176,821
33179,684,11823
33180,1632,6767
33181,316,21819
33182,1297,8791
33183,428,8567
33184,711,4770
33185,1136,3692
33186,2263,6341
33187,2431,20716
33188,1946,5247
33189,466,6786
33190,244,6153
33191,2435,2690
33192,2432,6741
33193,2419,1715
33194,1864,15102
33195,1720,8161
33196,1678,17384
33197,453,18389
33198,1324,10600
33199,993,13012
33200,1768,10405
33201,522,261
33202,1419,8669
33203,1967,4906
33204,25,13872
33205,1466,19141
33206,2490,2809
33207,1362,13820
33208,1466,4788
33209,2539,828
33210,810,7084
33211,2125,1312
33212,2306,2075
33213,1045,3010
33214,1169,7999
33215,2373,3120
33216,284,14008
33217,1015,8506
33218,145,6539
33219,151,4860
33220,1475,4090
33221,2538,18066
33222,794,897
33223,2437,12715
33224,1870,8406
33225,2498,19783
33226,260,21789
33227,612,2471
33228,548,12838
33229,857,17507
33230,1406,4980
33231,548,8690
33232,897,6410
33233,129,14415
33234,469,2720
33235,1379,6109
33236,2299,9526
33237,1623,9998
33238,684,13576
33239,2116,9705
33240,510,21007
33241,419,10751
33242,1960,13428
33243,1430,14743
33244,1134,18444
33245,1044,12715
33246,839,9265
33247,1258,14693
33248,1933,3152
33249,1960,22070
33250,2010,3195
33251,1561,5064
33252,1509,3191
33253,945,10552
33254,703,2822
33255,1999,10138
33256,2341,20833
33257,1967,667
33258,2223,10753
33259,951,15943
33260,577,12795
33261,546,1663
33262,324,3225
33263,1655,5416
33264,63,8941
33265,1379,765
33266,1154,11230
33267,1662,1188
33268,485,18659
33269,2083,14681
33270,1371,7347
33271,2544,14436
33272,412,2733
33273,907,5428
33274,1455,773
33275,870,13351
33276,1241,17514
33277,412,6088
33278,28,3945
33279,412,8379
33280,583,11076
33281,1763,3419
33282,65,10893
33283,2098,1343
33284,1146,4522
33285,2019,21603
33286,418,21694
33287,2338,14313
33288,1837,2594
33289,1361,9422
33290,245,18508
33291,1371,10620
33292,2155,6148
33293,349,9612
33294,230,4032
33295,589,16836
33296,684,1852
33297,338,8246
33298,869,14044
33299,1155,15214
33300,2127,11598
33301,1974,9574
33302,1071,7556
33303,1219,5317
33304,2223,21871
33305,1606,21812
33306,755,11497
33307,284,18373
33308,118,7324
33309,1295,20696
33310,995,10746
33311,2392,807
33312,862,8930
33313,1649,17604
33314,278,20487
33315,1657,11078
33316,1657,20120
33317,637,12573
33318,2427,17759
33319,1230,589
33320,666,2826
33321,665,12889
33322,793,18946
33323,1245,12969
33324,1582,2633
33325,1225,12465
33326,2477,13733
33327,1933,5647
33328,202,20859
33329,779,20035
33330,1475,2323
33331,383,9833
33332,743,1055
33333,2306,2847
33334,2523,211
33335,2190,7016
33336,1639,7274
33337,645,11952
33338,2260,14835
33339,2024,4494
33340,1934,1172
33341,1582,14743
33342,1344,13772
33343,627,20122
33344,872,21317
33345,1928,8594
33346,42,19579
33347,994,2827
33348,673,1317
33349,2508,3476
33350,340,13282
33351,785,5411
33352,930,13577
33353,1134,806
33354,253,20254
33355,858,7362
33356,2392,17838
33357,1709,17653
33358,2427,16777
33359,1662,10475
33360,945,19210
33361,1379,2858
33362,966,2794
33363,2539,94
33364,673,7305
33365,1900,8549
33366,1982,6985
33367,216,6602
33368,2034,5629
33369,819,8955
33370,240,10523
33371,2297,9296
33372,1184,17856
33373,930,9980
33374,267,15546
33375,1224,13354
33376,1338,14608
33377,703,6755
33378,1499,6629
33379,1597,7566
33380,1974,7267
33381,1149,16274
33382,446,16964
33383,1173,259
33384,1167,2494
33385,291,10895
33386,1154,9237
33387,1170,17827
33388,788,7684
33389,489,11015
33390,597,12444
33391,2072,12893
33392,1136,11014
33393,1155,15213
33394,2304,15535
33395,548,2843
33396,1339,17276
33397,20,3103
33398,684,11890
33399,1276,4740
33400,793,3577
33401,1894,19909
33402,1224,2946
33403,278,11598
33404,2502,6388
33405,529,10869
33406,711,7305
33407,2148,655
33408,2395,13354
33409,1324,2022
33410,1233,12589
33411,59,16611
33412,1183,20136
33413,879,10727
33414,1249,16299
33415,1886,2347
33416,1112,11057
33417,473,2100
33418,2482,5091
33419,1828,12586
33420,1122,2583
33421,622,9844
33422,1485,20497
33423,1190,8052
33424,1371,426
33425,2485,5471
33426,545,16229
33427,2432,11014
33428,645,15907
33429,901,13915
33430,2083,21937
33431,2485,9155
33432,508,7969
33433,2002,10599
33434,1317,9991
33435,515,14045
33436,568,9743
33437,2470,8315
33438,2430,9181
33439,964,17515
33440,1259,2822
33441,2187,2167
33442,1654,10567
33443,2364,5667
33444,1956,14107
33445,2523,6908
33446,1687,17195
33447,1230,13394
33448,406,11955
33449,1928,3164
33450,332,14636
33451,522,18199
33452,2173,12715
33453,1130,19911
33454,666,14683
33455,66,1182
33456,968,4724
33457,2221,17204
33458,459,9325
33459,1577,13743
33460,2057,6292
33461,1534,18240
33462,105,19524
33463,790,3103
33464,810,474
33465,2148,2634
33466,1520,19847
33467,1406,7116
33468,1810,13374
33469,413,15784
33470,1258,6751
33471,2230,12854
33472,1981,16948
33473,854,18270
33474,338,251
33475,430,11242
33476,1630,18154
33477,188,6814
33478,754,8896
33479,215,16334
33480,887,18154
33481,289,18989
33482,1430,8577
33483,824,806
33484,1763,3418
33485,1520,13427
33486,1430,10777
33487,151,6088
33488,2144,4736
33489,673,2667
33490,1982,6991
33491,133,9420
33492,663,20505
33493,673,8382
33494,879,5682
33495,2526,5063
33496,2084,20999
33497,917,20383
33498,1617,8504
33499,133,20004
33500,496,11171
33501,1537,20165
33502,984,8992
33503,357,9139
33504,2040,1848
33505,2280,769
33506,1332,16964
33507,48,16094
33508,1194,12409
33509,398,8379
33510,1900,20746
33511,1345,3594
33512,1586,19012
33513,1554,5137
33514,1854,6680
33515,216,2946
33516,1801,18261
33517,2163,14859
33518,548,15541
33519,2189,14566
33520,74,10967
33521,2350,336
33522,1193,514
33523,2539,5459
33524,2508,8748
33525,662,2587
33526,1997,9289
33527,406,1964
33528,766,7690
33529,999,5220
33530,1338,3948
33531,798,18657
33532,1567,1077
33533,2000,3424
33534,1063,19955
33535,968,802
33536,94,8349
33537,2113,19955
33538,2129,17452
33539,1130,5217
33540,102,12596
33541,558,19724
33542,1305,11191
33543,897,3639
33544,1462,13754
33545,176,8073
33546,1256,18653
33547,235,17258
33548,1933,18733
33549,1954,13423
33550,1514,2296
33551,1689,16432
33552,1345,1614
33553,1321,6832
33554,1689,20500
33555,1844,14852
33556,2280,11015
33557,2230,7094
33558,306,14221
33559,342,8712
33560,623,3161
33561,63,11397
33562,2539,7412
33563,1542,13066
33564,1680,18445
33565,2536,6529
33566,1654,2957
33567,548,14727
33568,802,5647
33569,1952,8472
33570,2150,8477
33571,1561,11746
33572,93,10755
33573,237,20343
33574,35,3883
33575,2305,3578
33576,2515,19518
33577,35,10976
33578,1419,4967
33579,993,10444
33580,75,21148
33581,2145,287
33582,2427,18012
33583,851,14658
33584,1998,10623
33585,1404,1601
33586,220,21106
33587,2426,16465
33588,2418,14708
33589,711,14565
33590,2261,13723
33591,1295,14266
33592,1469,8272
33593,1380,1565
33594,815,20126
33595,1313,5843
33596,2324,16810
33597,222,5759
33598,1298,9604
33599,1828,9111
33600,463,21936
33601,775,15423
33602,1578,5997
33603,222,6218
33604,2217,2281
33605,145,10774
33606,621,15795
33607,2034,15088
33608,1534,9544
33609,769,8470
33610,1379,19363
33611,782,21743
33612,1258,12784
33613,529,13662
33614,429,10976
33615,711,13141
33616,619,12498
33617,1952,7060
33618,1226,4581
33619,277,999
33620,1719,12847
33621,1706,8941
33622,303,16642
33623,1931,7459
33624,802,11655
33625,2297,3593
33626,1900,14519
33627,412,6674
33628,2221,629
33629,823,6743
33630,132,10391
33631,1667,12240
33632,857,19780
33633,425,6476
33634,2440,880
33635,2455,17381
33636,412,2075
33637,866,11623
33638,422,17400
33639,427,1760
33640,581,2323
33641,2390,810
33642,74,10625
33643,1945,829
33644,1190,13379
33645,1424,20485
33646,188,18674
33647,1275,6749
33648,1058,17579
33649,177,19845
33650,463,21812
33651,944,13566
33652,1976,12084
33653,2433,4734
33654,951,5071
33655,1677,16609
33656,2176,18445
33657,1818,21297
33658,1512,7146
33659,1298,11294
33660,2396,8596
33661,2527,2827
33662,1967,2650
33663,369,18445
33664,790,5018
33665,241,8930
33666,1350,21627
33667,2064,4712
33668,1203,622
33669,2074,14955
33670,1650,21801
33671,766,11289
33672,2405,1348
33673,1483,6505
33674,1447,21638
33675,887,21934
33676,1275,3692
33677,2083,16599
33678,1772,10591
33679,2485,7960
33680,1199,4861
33681,2054,9721
33682,529,14059
33683,1840,4726
33684,2536,336
33685,35,3045
33686,794,15159
33687,1179,802
33688,1194,20255
33689,2432,20430
33690,2294,8598
33691,548,5928
33692,1582,8909
33693,2491,2374
33694,1130,10606
33695,1582,13569
33696,1200,12894
33697,1133,14706
33698,1466,7094
33699,2317,7222
33700,338,21424
33701,1229,12586
33702,145,619
33703,2533,16963
33704,400,7697
33705,1864,9152
33706,994,5943
33707,227,18621
33708,974,13013
33709,1537,14857
33710,689,10135
33711,1811,12700
33712,2472,12799
33713,1535,1449
33714,2522,7983
33715,200,5750
33716,1537,9577
33717,898,3708
33718,2474,120
33719,1997,8792
33720,702,14331
33721,1960,4731
33722,1050,1896
33723,349,898
33724,2190,15298
33725,994,8792
33726,1337,13869
33727,1216,2173
33728,235,16489
33729,548,12872
33730,823,10745
33731,637,20340
33732,1997,16334
33733,423,16765
33734,2387,483
33735,595,12070
33736,684,2210
33737,513,4966
33738,2296,16917
33739,2365,17998
33740,41,2827
33741,785,14156
33742,1366,7720
33743,1097,3164
33744,543,11672
33745,114,3692
33746,1538,4136
33747,1229,6534
33748,1001,8674
33749,1960,19012
33750,1606,2814
33751,1626,10808
33752,686,12088
33753,945,6402
33754,897,8379
33755,1212,16348
33756,766,14320
33757,35,1036
33758,2156,4179
33759,399,17099
33760,1195,14917
33761,673,14830
33762,2364,7684
33763,1741,17377
33764,177,12599
33765,1445,20716
33766,637,9943
33767,577,16317
33768,917,3220
33769,1191,10894
33770,183,8936
33771,1951,15507
33772,2082,810
33773,622,19612
33774,1702,3533
33775,1259,9735
33776,2419,10926
33777,2186,12099
33778,1011,5044
33779,2230,8844
33780,1268,7985
33781,2134,18828
33782,1097,6810
33783,1662,19845
33784,2366,18648
33785,628,21812
33786,382,20563
33787,1900,824
33788,2390,17847
33789,548,12893
33790,1161,17887
33791,822,11598
33792,1486,14320
33793,398,9655
33794,202,1317
33795,2427,16607
33796,33,4726
33797,1313,2614
33798,421,5358
33799,2427,20745
33800,219,19414
33801,2333,14705
33802,145,9990
33803,595,9264
33804,2230,13787
33805,399,17279
33806,1210,9275
33807,933,9037
33808,2256,10078
33809,917,8647
33810,1419,828
33811,2451,13620
33812,1090,11954
33813,202,1285
33814,581,11724
33815,1696,20220
33816,1597,14864
33817,202,3703
33818,1012,20791
33819,685,16856
33820,844,2421
33821,1839,19120
33822,1968,5707
33823,2473,17507
33824,1251,8075
33825,1702,13500
33826,317,3009
33827,2549,19118
33828,2430,8007
33829,77,18445
33830,533,8909
33831,1933,1046
33832,153,17383
33833,1258,14688
33834,1361,14329
33835,2350,2621
33836,2362,14703
33837,2014,9227
33838,282,10253
33839,26,15187
33840,1812,9926
33841,455,2986
33842,2362,16598
33843,220,19428
33844,1204,261
33845,2049,7684
33846,1439,13602
33847,1480,13969
33848,121,3816
33849,2192,16184
33850,945,14177
33851,989,21514
33852,216,15216
33853,2114,12788
33854,143,10087
33855,1864,10396
33856,1622,17233
33857,743,10727
33858,1226,7381
33859,71,9498
33860,1196,18477
33861,144,20350
33862,123,10083
33863,1578,13822
33864,340,7585
33865,1243,1308
33866,340,1621
33867,391,12131
33868,1934,15382
33869,2338,11289
33870,589,13412
33871,2435,10755
33872,1674,8140
33873,503,11428
33874,202,1191
33875,35,13016
33876,1510,10548
33877,1862,4443
33878,2063,8622
33879,2350,19388
33880,1531,19144
33881,214,21191
33882,961,7057
33883,54,806
33884,1425,4420
33885,1980,2383
33886,1703,17899
33887,948,21672
33888,953,14636
33889,1712,18551
33890,1112,10808
33891,1090,6539
33892,1324,20147
33893,377,4189
33894,2424,18441
33895,1444,15304
33896,1430,21975
33897,2431,18154
33898,2255,4214
33899,645,619
33900,2549,8350
33901,711,2672
33902,944,4748
33903,1928,13910
33904,2242,7326
33905,898,1521
33906,1228,3511
33907,2233,9555
33908,2021,18154
33909,844,7827
33910,824,4730
33911,1538,11808
33912,1004,18891
33913,1801,11067
33914,1259,3508
33915,884,21447
33916,74,6767
33917,2190,3490
33918,1385,4547
33919,994,10870
33920,1624,10274
33921,2306,12918
33922,1754,18204
33923,1162,19122
33924,2482,8841
33925,854,809
33926,343,14222
33927,1099,13869
33928,1900,12816
33929,884,1034
33930,2202,1620
33931,287,15895
33932,529,14111
33933,1582,9254
33934,213,4580
33935,1233,15892
33936,2263,19310
33937,2263,5247
33938,793,18674
33939,1529,3431
33940,1255,21094
33941,1535,1396
33942,1210,3698
33943,519,12894
33944,1687,19463
33945,948,5427
33946,1275,19955
33947,133,12949
33948,167,2812
33949,1517,3578
33950,1130,4045
33951,2539,8191
33952,626,17562
33953,877,9510
33954,1198,8886
33955,1439,9734
33956,972,19100
33957,496,19864
33958,745,3575
33959,2533,18032
33960,249,5639
33961,673,3100
33962,234,2989
33963,188,6832
33964,936,14800
33965,2302,14295
33966,1256,4497
33967,1391,18270
33968,1629,12322
33969,1445,6747
33970,429,19860
33971,391,9604
33972,1154,20767
33973,2096,17019
33974,1934,14184
33975,1223,15009
33976,2159,15880
33977,2419,18875
33978,1383,17229
33979,1150,9482
33980,1962,3978
33981,85,11274
33982,711,6033
33983,1590,743
33984,2133,7612
33985,1297,13428
33986,74,14178
33987,281,804
33988,641,4617
33989,1258,16599
33990,113,20715
33991,96,20450
33992,1293,17116
33993,2148,6579
33994,2406,13856
33995,1488,10808
33996,597,662
33997,443,13428
33998,124,9881
33999,583,9026
34000,1632,14940
34001,2303,2270
34002,711,1309
34003,702,17183
34004,583,15994
34005,1674,3302
34006,626,8792
34007,297,14496
34008,430,3278
34009,2127,5317
34010,1535,5046
34011,607,3490
34012,816,17698
34013,1172,9336
34014,2044,8286
34015,2021,20124
34016,1199,6525
34017,1445,17698
34018,1298,5271
34019,1430,7371
34020,642,15120
34021,2038,13185
34022,240,12652
34023,1127,20507
34024,85,1523
34025,710,5041
34026,2133,19918
34027,901,6925
34028,41,10753
34029,165,6521
34030,1632,1078
34031,420,4189
34032,2538,4404
34033,26,21293
34034,738,1038
34035,1179,9065
34036,2159,7860
34037,853,16598
34038,42,3578
34039,2002,11897
34040,1590,6341
34041,1256,2588
34042,641,1591
34043,2482,21087
34044,1190,6333
34045,1582,8379
34046,1975,11979
34047,1633,1979
34048,2086,10194
34049,2007,7683
34050,889,18529
