ID,Title,Episodes,Producers,Genres,Type,Year,Rating
4598,Nagagutsu o Haita Neko: 80 Nichikan Sekai Is,1,Toei Animation,"['Adventure', 'Animal Protagonists', 'Based on a Fairy Tale', 'Family Friendly']",Movie,1976,2.93
4599,Kita e ~Diamond Dust Drops~,12,Studio Deen,"['Based on a Visual Novel', 'Drama', 'Episodic', 'Romance']",TV,2004,2.93
4600,Diamond Daydreams,12,Studio Deen,"['Based on a Visual Novel', 'Drama', 'Episodic', 'Romance']",TV,2004,2.93
4601,Happiness Charge Pretty Cure!,49,Toei Animation,"['Action', 'Family Friendly', 'Magic', 'Magical Girl', 'Monster-of-the-week', 'Shoujo']",TV,2014,2.93
4602,B't X,25,TMS Entertainment,['Sci Fi'],TV,1996,2.93
4603,A Dark Rabbit Has Seven Lives,12,Zexcs,"['Based on a Light Novel', 'Demons', 'Fantasy', 'Romance', 'Vampires']",TV,2011,2.92
4604,Itsuka Tenma no Kuro Usagi,12,Zexcs,"['Based on a Light Novel', 'Demons', 'Fantasy', 'Romance', 'Vampires']",TV,2011,2.92
4605,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,7,Production I.G,[],DVD Special,2009,2.92
4606,Crusher Joe,2,Sunrise,"['Action', 'Mercenaries', 'Outer Space', 'Sci Fi', 'Violence']",OVA,1989,2.92
4607,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,2,Toei Animation,[],OVA,2012,2.92
4608,Grander Musashi RV,39,Nippon Animation,['Sports'],TV,1998,2.95
4609,Prefectural Earth Defense Force,1,Gallop,"['Action', 'Comedy', 'Cyborgs', 'Parody', 'School Life', 'Sci Fi']",Movie,1986,2.95
4610,Kenritsu Chikyuu Boueigun,1,Gallop,"['Action', 'Comedy', 'Cyborgs', 'Parody', 'School Life', 'Sci Fi']",Movie,1986,2.95
4611,Puchimas! Petit iDOLM@STER OVA,2,,['Idols'],OVA,2013,2.95
4612,Happy Lesson Special,1,KSS,[],DVD Special,2002,2.95
4613,Saint Seiya: Legend of Sanctuary,1,Toei Animation,"['Action', 'CG Animation', 'Fantasy', 'Hand to Hand Combat', 'Superpowers']",Movie,2014,2.95
4614,Pokemon Movie 17: Diancie and the Cocoon of Destruction,1,OLM,"['Adventure', 'Family Friendly', 'Fantasy', 'Monsters', 'Shounen']",Movie,2014,2.95
4615,Seikoku no Dragonar,12,C-Station,"['Ecchi', 'Fantasy', 'School Life']",TV,2014,2.95
4616,Dragonar Academy,12,C-Station,"['Ecchi', 'Fantasy', 'School Life']",TV,2014,2.95
4617,Final Approach,13,Zexcs,"['Comedy', 'Romance', 'Seinen']",TV,2004,2.95
4618,Gift Eternal Rainbow,12,OLM,"['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School Life']",TV,2006,2.95
4619,Doraemon (1979),1787,Shinei Animation,"['Based on a Manga', 'Comedy', 'Family Friendly']",TV,1979,2.95
4620,Gigantic Formula,26,Brains-Base,"['Action', 'Mecha', 'Original Work', 'Sci Fi']",TV,2007,2.95
4621,Kishin Taisen Gigantic Formula,26,Brains-Base,"['Action', 'Mecha', 'Original Work', 'Sci Fi']",TV,2007,2.95
4622,Onigamiden,1,Studio Pierrot,[],Movie,2011,2.95
4623,Legend of the Millennium Dragon,1,Studio Pierrot,[],Movie,2011,2.95
4624,Mayoi Neko Overrun! Specials,6,AIC,[],DVD Special,2010,2.95
4625,Jungle King Tar-chan,50,Group TAC,"['Based on a Manga', 'Comedy', 'Crude', 'Ecchi']",TV,1993,2.95
4626,A Tree of Palme,1,Palm Studio,"['Adventure', 'Based on a Novel', 'Fantasy', 'Robots']",Movie,2001,2.95
4627,Tree of Palme,1,Palm Studio,"['Adventure', 'Based on a Novel', 'Fantasy', 'Robots']",Movie,2001,2.95
4628,The Trapp Family Story,40,Nippon Animation,"['Based on a Novel', 'Drama', 'Europe', 'Family Friendly', 'World Masterpiece Theater']",TV,1991,2.94
4629,Night Raid 1931: Demon of the Opium Den,1,A-1 Pictures,[],DVD Special,2010,2.94
4630,Senkou no Night Raid: Demon of the Opium Den,1,A-1 Pictures,[],DVD Special,2010,2.94
4631,Dokidoki! Pretty Cure Movie,1,Toei Animation,"['Magic', 'Magical Girl']",Movie,2013,2.94
4632,Eiga DokiDoki! Precure: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,1,Toei Animation,"['Magic', 'Magical Girl']",Movie,2013,2.94
4633,Ghiblies,2,Studio Ghibli,['Comedy'],Other,2000,2.94
4634,F,31,Studio Deen,"['Cars', 'Racing']",TV,1988,2.94
4635,Mokei Senshi Gunpla Builders Beginning G,3,Sunrise,"['Action', 'Mecha', 'Otaku Culture', 'Sci Fi']",Other,2010,2.94
4636,Yume no Ukiyo ni Saitemina,1,,[],Music Video,2015,2.94
4637,Narutimate Hero 3 OVA,1,Studio Pierrot,"['Action', 'Ninja', 'Shounen']",OVA,2005,2.94
4638,Naruto OVA 3,1,Studio Pierrot,"['Action', 'Ninja', 'Shounen']",OVA,2005,2.94
4639,Venus Wars,1,Gakken,"['Futuristic', 'Post-apocalyptic', 'Sci Fi', 'War']",Movie,1989,2.94
4640,Doraemon: Nobita and the Green Giant Legend,1,Shinei Animation,[],Movie,2008,2.94
4641,Iketeru Futari,16,J.C.Staff,"['Based on a Manga', 'Comedy', 'Ecchi']",TV,1999,2.94
4642,Senkou no Night Raid,13,A-1 Pictures,"['Action', 'Military', 'Original Work', 'Political', 'Psychic Powers', 'Violence']",TV,2010,2.94
4643,Night Raid 1931,13,A-1 Pictures,"['Action', 'Military', 'Original Work', 'Political', 'Psychic Powers', 'Violence']",TV,2010,2.94
4644,DNA OVA,3,,"['Romance', 'Sci Fi']",OVA,1995,2.94
4645,Fushigi na Koala Blinky,26,Nippon Animation,"['Animal Protagonists', 'Family Friendly', 'Original Work']",TV,1984,2.94
4646,Noozles,26,Nippon Animation,"['Animal Protagonists', 'Family Friendly', 'Original Work']",TV,1984,2.94
4647,Eiga Doraemon: Nobita to Kiseki no Shima - Animal Adventure,1,Shinei Animation,[],Movie,2012,2.94
4648,Doraemon: Nobita to Kiseki no Shima ~Animal Adventure~,1,Shinei Animation,[],Movie,2012,2.94
4649,Iron Leaguer,52,Sunrise,"['Baseball', 'Robots', 'Soccer', 'Sports']",TV,1993,2.94
4650,Hurricane! Iron Leaguer,52,Sunrise,"['Baseball', 'Robots', 'Soccer', 'Sports']",TV,1993,2.94
4651,Shippu! Iron Leaguer,52,Sunrise,"['Baseball', 'Robots', 'Soccer', 'Sports']",TV,1993,2.94
4652,Hurricane Polymar,26,Tatsunoko Pro.,"['Action', 'Adventure', 'Sci Fi', 'Superpowers']",TV,1974,2.94
4653,Heavenly Chronicles,13,Toei Animation,['Fantasy'],OVA,1990,2.94
4654,Utsunomiko: Heaven Chapter,13,Toei Animation,['Fantasy'],OVA,1990,2.94
4655,Tenjou Hen: Utsu no Miko,13,Toei Animation,['Fantasy'],OVA,1990,2.94
4656,Cat Girl Nuku Nuku,6,Studio Fantasia,"['Action', 'Androids', 'Based on a Manga', 'Comedy', 'Robots', 'School Life', 'Sci Fi']",OVA,1992,2.91
4657,Amazing Nuts!,4,Studio 4C,"['Collections', 'Drug Use', 'Music', 'Original Work']",OVA,2006,2.91
4658,Cooking Papa,151,Eiken,"['Food and Beverage', 'Slice of Life']",TV,1992,2.91
4659,Space Dandy 2 Picture Drama,3,Bones,['Picture Drama'],DVD Special,2014,2.91
4660,Hagure Yuusha no Estetica Specials,6,ARMS,"['Based on a Light Novel', 'Comedy', 'Demons', 'Ecchi']",DVD Special,2012,2.91
4661,Aesthetica of a Rogue Hero Specials,6,ARMS,"['Based on a Light Novel', 'Comedy', 'Demons', 'Ecchi']",DVD Special,2012,2.91
4662,Robin Hood no Daibouken,52,Tatsunoko Pro.,"['Adventure', 'Europe', 'Magic', 'Medieval', 'World Masterpiece Theater']",TV,1990,2.91
4663,LBX,44,OLM,"['Action', 'Based on a Video Game', 'Family Friendly', 'Mecha', 'Sci Fi', 'Shounen']",TV,2011,2.91
4664,Danball Senki,44,OLM,"['Action', 'Based on a Video Game', 'Family Friendly', 'Mecha', 'Sci Fi', 'Shounen']",TV,2011,2.91
4665,Fresh Pretty Cure! Omocha no Kuni wa Himitsu ga Ippai!?,1,Toei Animation,"['Magic', 'Magical Girl', 'Shoujo']",Movie,2009,2.91
4666,Fresh Precure! Omocha no Kuni wa Himitsu ga Ippai!?,1,Toei Animation,"['Magic', 'Magical Girl', 'Shoujo']",Movie,2009,2.91
4667,Angelique ~When the Heart Awakens~,13,Satelight,"['Based on an Otome Game', 'Based on a Visual Novel', 'Fantasy', 'Reverse Harem', 'Romance']",TV,2006,2.91
4668,Koi Suru Tenshi Angelique: Kokoro no Mezameru Toki,13,Satelight,"['Based on an Otome Game', 'Based on a Visual Novel', 'Fantasy', 'Reverse Harem', 'Romance']",TV,2006,2.91
4669,Dragonaut: The Resonance,25,GONZO,"['Action', 'Dragons', 'Fantasy', 'Original Work', 'Romance', 'Sci Fi']",TV,2007,2.91
4670,Pokemon Advanced,192,OLM,"['Adventure', 'Family Friendly', 'Fantasy']",TV,2002,2.91
4671,Maiden Rose,2,Prime Time,"['Drama', 'Explicit Sex', 'Mature Themes', 'Military', 'Physical Abuse', 'Sexual Abuse', 'War', 'Yaoi']",OVA,2009,2.91
4672,Hyakujitsu no Bara,2,Prime Time,"['Drama', 'Explicit Sex', 'Mature Themes', 'Military', 'Physical Abuse', 'Sexual Abuse', 'War', 'Yaoi']",OVA,2009,2.91
4673,Dog & Scissors,12,GONZO,['Comedy'],TV,2013,2.91
4674,Inu to Hasami wa Tsukaiyou,12,GONZO,['Comedy'],TV,2013,2.91
4675,eX-Driver,6,Actas,"['Action', 'Cars', 'Futuristic', 'Original Work']",OVA,2000,2.9
4676,Super Dimension Century Orguss,35,TMS Entertainment,"['Action', 'Adventure', 'Mecha', 'Military', 'Person in a Strange World', 'Sci Fi', 'War']",TV,1983,2.9
4677,Choujikuu Seiki Orguss,35,TMS Entertainment,"['Action', 'Adventure', 'Mecha', 'Military', 'Person in a Strange World', 'Sci Fi', 'War']",TV,1983,2.9
4678,Orguss,35,TMS Entertainment,"['Action', 'Adventure', 'Mecha', 'Military', 'Person in a Strange World', 'Sci Fi', 'War']",TV,1983,2.9
4679,To,2,Oxybot,"['Futuristic', 'Outer Space', 'Sci Fi']",OVA,2009,2.9
4680,TO: Elliptical Orbit,2,Oxybot,"['Futuristic', 'Outer Space', 'Sci Fi']",OVA,2009,2.9
4681,TO: Symbiotic Planet,2,Oxybot,"['Futuristic', 'Outer Space', 'Sci Fi']",OVA,2009,2.9
4682,Muramasa,1,Tezuka Productions,"['Samurai', 'Shorts']",Movie,1987,2.9
4683,The Magic of Chocolate,13,Synergy SP,"['Horror', 'Mysterious Shop', 'Mystery']",OVA,2011,2.9
4684,Chocolat no Mahou,13,Synergy SP,"['Horror', 'Mysterious Shop', 'Mystery']",OVA,2011,2.9
4685,Gods Eater Burst Prologue,1,ufotable,"['Action', 'Based on a Video Game', 'Fantasy', 'Violence']",Other,2009,2.9
4686,Nanaka 6/17,12,J.C.Staff,"['Comedy', 'Romance', 'School Life']",TV,2003,2.9
4687,Girls und Panzer: Fushou - Akiyama Yukari no Sensha Kouza,6,Actas,[],DVD Special,2012,2.9
4688,Doraemons: Kaitou Dorapan Nazo no Chousenjou!,1,,"['Action', 'Family Friendly']",Movie,1997,2.9
4689,The Doraemons: Kaitou Dorapan Nazo no Chousenjou!,1,,"['Action', 'Family Friendly']",Movie,1997,2.9
4690,Niji-iro Hotaru: Eien no Natsuyasumi,1,Toei Animation,['Time Travel'],Movie,2012,2.9
4691,Rainbow-Colored Fireflies: The Eternal Summer Vacation,1,Toei Animation,['Time Travel'],Movie,2012,2.9
4692,Gatchaman OVA,3,Tatsunoko Pro.,"['Futuristic', 'Sci Fi']",OVA,1994,2.9
4693,Kagaku Ninja-Tai Gatchaman OVA,3,Tatsunoko Pro.,"['Futuristic', 'Sci Fi']",OVA,1994,2.9
4694,Battle of the Planets OVA,3,Tatsunoko Pro.,"['Futuristic', 'Sci Fi']",OVA,1994,2.9
4695,Science Ninja Team Gatchaman OVA,3,Tatsunoko Pro.,"['Futuristic', 'Sci Fi']",OVA,1994,2.9
4696,Pupipo!,15,AIC PLUS+,"['Comedy', 'Supernatural']",TV,2013,2.9
4697,UFO Ultramaiden Valkyrie,12,TNK,"['Aliens', 'Comedy', 'Ecchi', 'Harem']",TV,2002,2.9
4698,Saikyou Robo Daiohja,50,Sunrise,['Mecha'],TV,1981,2.9
4699,Ranpo Kitan: Game of Laplace,11,Lerche,"['Detectives', 'Drug Use', 'Mystery', 'noitaminA', 'Physical Abuse', 'Violence']",TV,2015,2.9
4700,Amaenaideyo!! Katsu!! Special,1,Studio Deen,"['Based on a Manga', 'Comedy', 'Ecchi', 'Nudity', 'Panty Shots']",DVD Special,2006,2.9
4701,Kite,1,ARMS,"['Action', 'Assassins', 'Detectives', 'Explicit Sex', 'Explicit Violence', 'Gunfights', 'Mature Themes', 'Original Work', 'Sexual Abuse']",Movie,1998,2.9
4702,Atashinchi,330,Shinei Animation,"['Based on a Manga', 'Comedy', 'Episodic', 'Family Friendly', 'Slice of Life']",TV,2002,2.9
4703,Grendizer Getter Robo G Great Mazinger: Kessen! Daikaijuu!,1,,"['Action', 'Crossover', 'Mecha', 'Sci Fi']",Movie,1976,2.9
4704,Dream Star Button Nose,26,Sanrio,"['Family Friendly', 'Fantasy']",TV,1985,3.07
4705,Yume no Hoshi no Button Nose,26,Sanrio,"['Family Friendly', 'Fantasy']",TV,1985,3.07
4706,Submarine 707R,2,Group TAC,"['Action', 'Military']",OVA,2003,3.06
4707,Yu-Gi-Oh!,27,Toei Animation,"['Adventure', 'Based on a Manga', 'Card Battles', 'School Life', 'Shounen', 'Supernatural']",TV,1998,3.06
4708,Someday's Dreamers,12,J.C.Staff,"['Magic', 'Slice of Life']",TV,2003,3.06
4709,Mahou Tsukai ni Taisetsu na Koto,12,J.C.Staff,"['Magic', 'Slice of Life']",TV,2003,3.06
4710,Higepiyo,39,Kinema Citrus,"['Animal Protagonists', 'Based on a Manga', 'Comedy', 'Family Friendly']",TV,2009,3.06
4711,Lotte no Omocha! EX,1,Diomedea,['Based on a Manga'],OVA,2011,3.06
4712,Astarotte's Toy OVA,1,Diomedea,['Based on a Manga'],OVA,2011,3.06
4713,Barakamon: Mijikamon,13,Kinema Citrus,['Comedy'],Web,2014,3.06
4714,Disgaea,12,OLM,"['Action', 'Angels', 'Based on a Video Game', 'Demons', 'Fantasy']",TV,2006,3.06
4715,Makai Senki Disgaea,12,OLM,"['Action', 'Angels', 'Based on a Video Game', 'Demons', 'Fantasy']",TV,2006,3.06
4716,The Legend of Heroes: Trails in the Sky,2,Kinema Citrus,"['Action', 'Adventure', 'Based on a Video Game', 'Fantasy']",OVA,2011,3.06
4717,Eiyuu Densetsu: Sora no Kiseki,2,Kinema Citrus,"['Action', 'Adventure', 'Based on a Video Game', 'Fantasy']",OVA,2011,3.06
4718,Di Gi Charat Summer Special 2000,4,MADHOUSE,"['Aliens', 'Comedy']",OVA,2000,3.06
4719,Shinzou Ningen Casshern,35,Tatsunoko Pro.,[],TV,1973,3.06
4720,Casshan,35,Tatsunoko Pro.,[],TV,1973,3.06
4721,Neo Human Casshern,35,Tatsunoko Pro.,[],TV,1973,3.06
4722,Futsuu no Joshikousei ga [Locodol] Yatte Mita.,12,Feel,"['Idols', 'Slice of Life']",TV,2014,3.06
4723,Locodol,12,Feel,"['Idols', 'Slice of Life']",TV,2014,3.06
4724,Kidou Senshi Gundam Unicorn: Episode EX - Hyakunen no Kodoku,1,Sunrise,[],DVD Special,2014,3.06
4725,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,1,Sunrise,[],DVD Special,2014,3.06
4726,Gatchaman II,52,Tatsunoko Pro.,['Sci Fi'],TV,1978,3.06
4727,Science Ninja Team Gatchaman II,52,Tatsunoko Pro.,['Sci Fi'],TV,1978,3.06
4728,Kagaku Ninja-Tai Gatchaman II,52,Tatsunoko Pro.,['Sci Fi'],TV,1978,3.06
4729,Candy Candy,115,Toei Animation,"['America', 'Based on a Novel', 'Coming of Age', 'Drama', 'Europe', 'Romance', 'Shoujo']",TV,1976,3.06
4730,Kaleido Star: It's Good! Goood!!,1,GONZO,"['America', 'Family Friendly', 'Shoujo']",OVA,2006,3.06
4731,Digimon Movie 8: Digimon X-Evolution,1,Toei Animation,"['Action', 'Fantasy']",Movie,2005,3.06
4732,To Heart 2 AD Plus,2,,"['Harem', 'Slice of Life']",OVA,2009,3.06
4733,Tales of Symphonia: Kaette Kita Kratos Sensei no Private Lesson,1,,[],DVD Special,2008,3.06
4734,Chiruri,1,,[],Web,2011,3.06
4735,Jubei-chan 2,13,MADHOUSE,"['Action', 'Comedy', 'Original Work', 'Reincarnation', 'Revenge', 'Samurai', 'Swordplay']",TV,2004,3.06
4736,Master of Mosquiton OVA,6,Zero-G Room,['Vampires'],OVA,1996,3.06
4737,Otsukimi Recital,1,,['Vocaloid'],Music Video,2013,3.06
4738,Jin: Otsukimi Recital,1,,['Vocaloid'],Music Video,2013,3.06
4739,Ghost Sweeper Mikami,45,Toei Animation,"['Comedy', 'Ghost Hunters', 'Monster-of-the-week', 'Supernatural']",TV,1993,3.05
4740,IGPX: Immortal Grand Prix (2003),5,BEE TRAIN,"['Action', 'Mecha']",TV,2003,3.05
4741,Monkey Majik: Lupin the Third,1,,[],Music Video,2009,3.05
4742,Senki Zesshou Symphogear,13,Encourage Films,"['Action', 'Based on a Manga', 'Music', 'Sci Fi', 'Shounen', 'Superpowers', 'Violence']",TV,2012,3.05
4743,Touch Movie 2: Sayonara no Okurimono,1,Group TAC,"['Baseball', 'Comedy', 'Drama', 'Romance', 'Shounen', 'Sports']",Movie,1986,3.05
4744,Pretty Rhythm: Aurora Dream,51,Tatsunoko Pro.,"['Based on a Video Game', 'Family Friendly', 'Fashion', 'Idols', 'Music', 'Shoujo']",TV,2011,3.05
4745,Handsome Kenya: Korekuraide Utau,1,,['Music'],Music Video,2011,3.05
4746,Sing In My Own Way,1,,['Music'],Music Video,2011,3.05
4747,Korekuraide Utau,1,,['Music'],Music Video,2011,3.05
4748,Uta Kata,12,Hal Film Maker,"['Drama', 'Fantasy', 'Magic']",TV,2004,3.05
4749,Uta~Kata,12,Hal Film Maker,"['Drama', 'Fantasy', 'Magic']",TV,2004,3.05
4750,Locke the Superman,1,Nippon Animation,"['Action', 'Outer Space', 'Psychic Powers', 'Sci Fi']",Movie,1984,3.05
4751,Choujin Locke,1,Nippon Animation,"['Action', 'Outer Space', 'Psychic Powers', 'Sci Fi']",Movie,1984,3.05
4752,Di Gi Charat Nyo,52,MADHOUSE,[],TV,2003,2.88
4753,Blood Blockade Battlefront: Even These Are the Worst and Best Days Ever,1,Bones,"['Based on a Manga', 'Recap', 'Sci Fi']",TV Special,2015,2.88
4754,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,1,Bones,"['Based on a Manga', 'Recap', 'Sci Fi']",TV Special,2015,2.88
4755,Sanzoku no Musume Ronja,26,Polygon Pictures,"['Adventure', 'Based on a Novel', 'CG Animation', 'Fantasy', 'Medieval', 'Slice of Life']",TV,2014,2.88
4756,Ronja Rvardotter,26,Polygon Pictures,"['Adventure', 'Based on a Novel', 'CG Animation', 'Fantasy', 'Medieval', 'Slice of Life']",TV,2014,2.88
4757,Ronja the Robber's Daughter,26,Polygon Pictures,"['Adventure', 'Based on a Novel', 'CG Animation', 'Fantasy', 'Medieval', 'Slice of Life']",TV,2014,2.88
4758,Leave it to Piyoko!,8,Broccoli,"['Comedy', 'Episodic']",OVA,2003,2.88
4759,Di Gi Charat: Leave it to Piyoko!,8,Broccoli,"['Comedy', 'Episodic']",OVA,2003,2.88
4760,Cosmo Warrior Zero Gaiden,2,Vega Entertainment,[],TV,2001,2.88
4761,Tanoshii Moomin Ikka: Bouken Nikki,26,,"['Adventure', 'Animal Protagonists', 'Family Friendly']",TV,1991,2.88
4762,He is My Master,12,Gainax,"['Based on a Manga', 'Comedy', 'Ecchi', 'Harem', 'Maids']",TV,2005,2.88
4763,Kore ga Watashi no Goshujin-sama,12,Gainax,"['Based on a Manga', 'Comedy', 'Ecchi', 'Harem', 'Maids']",TV,2005,2.88
4764,Denpa Kyoushi,24,A-1 Pictures,"['Based on a Manga', 'Comedy', 'School Life']",TV,2015,2.88
4765,Ultimate Otaku Teacher,24,A-1 Pictures,"['Based on a Manga', 'Comedy', 'School Life']",TV,2015,2.88
4766,Natsuiro no Sunadokei,2,Rikuentai,"['Ecchi', 'Romance', 'Sci Fi']",OVA,2004,2.88
4767,Charger Girl Ju-den Chan!!,12,Studio Hibari,"['Based on a Manga', 'Comedy', 'Ecchi', 'Nudity', 'Panty Shots', 'Sci Fi']",TV,2009,2.88
4768,Fight Ippatsu! Juuden-Chan!!,12,Studio Hibari,"['Based on a Manga', 'Comedy', 'Ecchi', 'Nudity', 'Panty Shots', 'Sci Fi']",TV,2009,2.88
4769,Doubutsu Takarajima,1,Toei Animation,"['Adventure', 'Animal Protagonists', 'Based on a Novel', 'Family Friendly', 'Pirates']",Movie,1971,2.88
4770,Animal Treasure Island,1,Toei Animation,"['Adventure', 'Animal Protagonists', 'Based on a Novel', 'Family Friendly', 'Pirates']",Movie,1971,2.88
4771,Eiga Doraemon: Nobita no Himitsu Dougu Museum,1,Shinei Animation,[],Movie,2013,2.88
4772,Doraemon: Nobita no Himitsu Dougu Museum,1,Shinei Animation,[],Movie,2013,2.88
4773,Needless: The Secret of Saint Lily Academy,12,MADHOUSE,"['Based on a Manga', 'Comedy', 'Crossdressing', 'Ecchi', 'Nudity', 'Panty Shots', 'Parody', 'School Life']",DVD Special,2009,2.88
4774,Tokyo Ravens Specials,3,,[],Web,2013,2.88
4775,Heaven Wars Shurato,38,Tatsunoko Pro.,['Fantasy'],TV,1989,2.88
4776,Tenku Senki Shurato,38,Tatsunoko Pro.,['Fantasy'],TV,1989,2.88
4777,Dog Days Recap,1,Seven Arcs,['Recap'],TV Special,2015,2.88
4778,Choujin Sentai Baratack,31,Toei Animation,[],TV,1977,2.88
4779,Gekigangar 3,1,XEBEC,"['Action', 'Mecha', 'Parody', 'Sci Fi']",OVA,1998,2.88
4780,Choudendou Robo Tetsujin 28-gou FX,47,TMS Entertainment,[],TV,1992,2.88
4781,Tetsujin 28-gou FX,47,TMS Entertainment,[],TV,1992,2.88
4782,Brothers Conflict Special,1,Brains-Base,"['Based on an Otome Game', 'Reverse Harem', 'Romance']",DVD Special,2014,2.88
4783,Brothers Conflict: Setsubou,1,Brains-Base,"['Based on an Otome Game', 'Reverse Harem', 'Romance']",DVD Special,2014,2.88
4784,Tokyo Babylon,2,MADHOUSE,"['Based on a Manga', 'Detectives', 'Fantasy', 'Mystery', 'Supernatural']",OVA,1992,2.88
4785,Buzzer Beater,13,TMS Entertainment,"['Aliens', 'Based on a Manga', 'Basketball', 'Futuristic', 'Sci Fi', 'Sports']",TV,2005,2.87
4786,Pretty Cure Splash Star,49,Toei Animation,"['Action', 'Comedy', 'Family Friendly', 'Fantasy', 'Magic', 'Magical Girl', 'Monster-of-the-week', 'Shoujo']",TV,2006,2.87
4787,Futari wa Precure: Splash Star,49,Toei Animation,"['Action', 'Comedy', 'Family Friendly', 'Fantasy', 'Magic', 'Magical Girl', 'Monster-of-the-week', 'Shoujo']",TV,2006,2.87
4788,Slap Up Party: Arad Senki,26,GONZO,"['Action', 'Adventure', 'Based on a Video Game', 'Comedy', 'Demons', 'Fantasy', 'RPG']",TV,2009,2.87
4789,Naruto: Konoha Sports Festival,1,Studio Pierrot,"['Comedy', 'Crude', 'Ninja', 'Shorts', 'Sports']",TV Special,2004,2.87
4790,Kousoku Denjin Albegus,45,,"['Combining Mecha', 'Mecha']",TV,1983,2.87
4791,Aiura,12,LIDEN FILMS,"['Based on a Manga', 'Comedy', 'School Life']",TV,2013,2.87
4792,Ikkitousen: Great Guardians: Battle Tour Club Sexy Cosplay,6,ARMS,"['Ecchi', 'Hand to Hand Combat', 'Nudity', 'Panty Shots']",DVD Special,2008,2.87
4793,All Purpose Cultural Cat Nuku Nuku Special 1,1,Ashi Productions,['Based on a Manga'],DVD Special,2003,2.87
4794,Doraemon: Nobita to Animal Planet,1,Shinei Animation,"['Adventure', 'Based on a Manga', 'Family Friendly', 'Fantasy']",Movie,1990,2.87
4795,Aldnoah Zero Extra Archives,1,A-1 Pictures,['Recap'],TV Special,2015,2.87
4796,Space Carrier Blue Noah,24,,"['Aliens', 'Military', 'Sci Fi']",TV,1979,2.87
4797,Thundersub,24,,"['Aliens', 'Military', 'Sci Fi']",TV,1979,2.87
4798,Uchuu Kuubo Blue Noah,24,,"['Aliens', 'Military', 'Sci Fi']",TV,1979,2.87
4799,Megazone 23 Part III,2,AIC,"['Action', 'Cyberpunk', 'Futuristic', 'Hacking', 'Mecha', 'Sci Fi']",OVA,1989,2.87
4800,Hitohira,12,XEBEC,"['Based on a Manga', 'Comedy', 'Drama', 'School Club', 'School Life']",TV,2007,3.01
4801,The Labyrinth of Grisaia Special,1,8-Bit,['Based on a Visual Novel'],DVD Special,2015,3.01
4802,Overman King Gainer,26,Sunrise,"['Action', 'Mecha', 'Post-apocalyptic', 'Sci Fi']",TV,2002,3.01
4803,Di Gi Charat Ohanami Special,4,MADHOUSE,"['Aliens', 'Comedy']",OVA,2001,3.01
4804,Star Driver the Movie,1,Bones,[],Movie,2013,3.01
4805,Magical Stage Fancy Lala,26,Studio Pierrot,"['Fantasy', 'Idols', 'Magic', 'Magical Girl', 'Shoujo']",TV,1998,3.01
4806,Fancy Lala,26,Studio Pierrot,"['Fantasy', 'Idols', 'Magic', 'Magical Girl', 'Shoujo']",TV,1998,3.01
4807,Spirit of Wonder: Miss China's Ring,1,Asiadou,['Science'],Movie,1992,3.01
4808,eX-Driver the Movie,1,Actas,"['Action', 'America', 'Cars', 'Futuristic', 'Original Work']",Movie,2002,3.01
4809,StarZinger,64,Toei Animation,"['Journey to the West', 'Sci Fi']",TV,1978,3.01
4810,Fate/Kaleid Liner Prisma Illya 2wei! OVA,1,SILVER LINK,"['Fantasy', 'Magic', 'Magical Girl']",OVA,2015,3.01
4811,Dragon Ball GT: A Hero's Legacy,1,Toei Animation,"['Action', 'Adventure', 'Hand to Hand Combat', 'Superpowers']",TV Special,1997,3.01
